,TR,IR,VR,ZR,ZZR,IR_CURRF,Lz_10_9,Einductance,EINP,ni_10_23,TM_10_6,nimax_10_23,Wpiston,T,AC,BE,I,II,IO,RESF,Z,ZZ
1106,1.6568058908634846,4.6620621686885695,0.0004970661464101817,0.16867562954145948,0.10162926772963399,3.2634435180819983,0.2594680154832325,0.012912037312877591,0.00223188527292162,0.45318418201754385,8434.35298599941,7.1367587719298236,8.3388420931779e-05,2.2139999999999778,-0.00011664907274082497,0.2691965806382536,0.011327168409787616,-0.00013162358139887475,0.025291618413649387,86.05811989580064,0.0337351259082919,0.015210476012520463
1107,1.658302553818194,4.661953823330173,0.0004970349126312045,0.16882773196864762,0.10162770897048656,3.263367676331121,0.2597019895021229,0.012911510719234309,0.002231958818445902,0.45318418201754385,8434.223622429612,7.1367587719298236,8.346196645606079e-05,2.2159999999999775,-0.00011664685356311883,0.2691965806382536,0.011326905168741795,-0.00013162052291017503,0.02531427222398687,86.05811989580064,0.03376554639372952,0.015210242718813336
1108,1.6597992167729034,4.66184548048936,0.0004970036803660939,0.16897983206294312,0.10162615024101711,3.263291836342552,0.2599359599324035,0.01291098414551842,0.002232032359423895,0.45318418201754385,8434.094261322829,7.1367587719298236,8.35355074340543e-05,2.2179999999999773,-0.0001166446326684008,0.2691965806382536,0.01132664193381281,-0.0001316174644925611,0.025336925507854494,86.05811989580064,0.03379596641258862,0.015210009429548
1109,1.6612958797276127,4.661737140166068,0.0004969724496149117,0.16913192982439038,0.10162459154124844,3.263215998116247,0.2601699267741426,0.012910457591729263,0.0022321058958558854,0.45318418201754385,8433.964902680955,7.1367587719298236,8.36090438660447e-05,2.219999999999977,-0.00011664241006476577,0.2691965806382536,0.011326378705000518,-0.00013161440614602976,0.025359578265264495,86.05811989580064,0.033826385964878074,0.01520977614472787
1110,1.6627925426823222,4.66162880236024,0.0004969412203777081,0.16928402525303393,0.10162303287120328,3.2631401616521676,0.26040389002740866,0.012909931057866215,0.002232179427742158,0.45318418201754385,8433.835546505876,7.1367587719298236,8.368257575231726e-05,2.221999999999977,-0.00011664018576026982,0.2691965806382536,0.011326115482304777,-0.00013161134787057787,0.025382230496229105,86.05811989580064,0.033856805050606786,0.01520954286435635
1111,1.6642892056370318,4.661520467071819,0.0004969099926545326,0.1694361183489183,0.10162147423090424,3.263064326950273,0.26063784969227005,0.012909404543928632,0.0022322529550829976,0.45318418201754385,8433.706192799467,7.1367587719298236,8.375610309315716e-05,2.2239999999999767,-0.00011663795976291824,0.2691965806382536,0.011325852265725444,-0.0001316082896663122,0.025404882200760558,86.05811989580064,0.03388722366978366,0.015209309588436824
1112,1.665785868591741,4.661412134300744,0.0004968787664454234,0.16958820911208802,0.1016199156203739,3.262988494010521,0.26087180576879554,0.012908878049915865,0.0022323264778786904,0.45318418201754385,8433.576841563605,7.1367587719298236,8.382962588884959e-05,2.2259999999999764,-0.00011663573208067865,0.2691965806382536,0.011325589055262378,-0.00013160523153311958,0.025427533378871083,86.05811989580064,0.033917641822417605,0.015209076316972664
1113,1.6672825315464506,4.661303804046957,0.0004968475417504397,0.1697402975425877,0.10161835703963461,3.26291266283287,0.26110575825705357,0.012908351575827271,0.0022323999961295204,0.45318418201754385,8433.447492800144,7.1367587719298236,8.390314413967979e-05,2.227999999999976,-0.00011663350272147151,0.2691965806382536,0.011325325850915436,-0.00013160217347099677,0.025450184030572913,86.05811989580064,0.033948059508517536,0.015208843049967221
1114,1.6687791945011599,4.661195476310401,0.0004968163185696294,0.16989238364046194,0.10161679848870867,3.2628368334172806,0.26133970715711274,0.012907825121662227,0.002232473509835774,0.45318418201754385,8433.318146510934,7.1367587719298236,8.397665784593297e-05,2.229999999999976,-0.00011663127169317921,0.2691965806382536,0.011325062652684476,-0.0001315991154799407,0.025472834155878282,86.05811989580064,0.033978476728092386,0.015208609787423834
1115,1.6702758574558692,4.6610871510910155,0.0004967850969030403,0.17004446740575538,0.10161523996761831,3.2627610057637106,0.2615736524690418,0.012907298687420073,0.002232547018997735,0.45318418201754385,8433.18880269782,7.1367587719298236,8.405016700789433e-05,2.231999999999976,-0.00011662903900363493,0.2691965806382536,0.011324799460569355,-0.00013159605756016813,0.02549548375479942,86.05811989580064,0.034008893481151076,0.015208376529345827
1116,1.6717725204105787,4.6609788283887434,0.0004967538767506967,0.17019654883851276,0.10161368147638562,3.26268517987212,0.2618075941929095,0.012906772273100175,0.0022326205236156897,0.45318418201754385,8433.059461362633,7.1367587719298236,8.412367162584907e-05,2.2339999999999756,-0.00011662680466063338,0.2691965806382536,0.011324536274569932,-0.00013159299971123581,0.02551813282734856,86.05811989580064,0.03403930976770255,0.015208143275736505
1117,1.6732691833652882,4.660870508203526,0.0004967226581126897,0.17034862793877875,0.10161212301503258,3.2626093557424682,0.26204153232878463,0.012906245878701898,0.0022326940236899228,0.45318418201754385,8432.930122507201,7.1367587719298236,8.41971717000824e-05,2.2359999999999753,-0.00011662456867192848,0.2691965806382536,0.011324273094686066,-0.00013158994193369068,0.025540781373537932,86.05811989580064,0.03406972558775575,0.015207910026599162
